zm_dump_2011,1780999454,,,"4,0",


date,categoryName,payee,comment,outcomeAccountName,outcome,outcomeCurrencyShortTitle,incomeAccountName,income,incomeCurrencyShortTitle,createdDate,changedDate
2024-08-17,"Food & Drink / Groceries",,,"€ Wise","33,06",EUR,,,,"2024-08-17 11:41:14","2024-08-17 08:41:17"
2024-08-17,"Food & Drink / Groceries",,,"€ Wise","72,56",EUR,,,,"2024-08-17 12:09:28","2024-08-17 09:09:30"
2024-08-19,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-08-19 10:51:39","2024-08-19 07:51:40"
2024-08-20,"Body / Clothes",,,"€ S-Pankki","22,49",EUR,,,,"2024-08-20 17:00:15","2024-08-20 14:00:18"
2024-08-20,"Body / Health",,,"€ S-Pankki","114,90",EUR,,,,"2024-08-20 17:35:13","2024-08-20 14:35:31"
2024-08-20,"Body / Clothes",,,"€ Wise","22,00",EUR,,,,"2024-08-20 17:57:33","2024-08-20 14:57:35"
2024-08-20,"Food & Drink / Cafe",,,"€ Wise","30,15",EUR,,,,"2024-08-20 18:07:36","2024-08-20 15:07:38"
2024-08-21,"Food & Drink / Cafe",,,"€ S-Pankki","1,90",EUR,,,,"2024-08-21 14:56:51","2024-08-21 11:56:52"
2024-08-21,"Payments / Transport",,,"€ S-Pankki","50,00",EUR,,,,"2024-08-26 09:05:13","2024-08-26 06:05:15"
2024-08-23,"Food & Drink / Groceries",,,"€ Wise","34,57",EUR,,,,"2024-08-23 08:36:04","2024-08-23 05:36:05"
2024-08-24,"Food & Drink / Cafe",,,"€ Wise","29,40",EUR,,,,"2024-08-24 12:52:51","2024-08-24 09:52:52"
2024-08-26,"Things / Stuff",,,"€ Wise","17,80",EUR,,,,"2024-08-26 08:43:05","2024-08-26 05:43:07"
2024-08-26,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-08-26 09:06:18","2024-08-26 06:06:22"
2024-08-28,"Food & Drink / Groceries",,,"€ Wise","26,88",EUR,,,,"2024-08-28 08:15:10","2024-08-28 05:15:13"
2024-08-28,"Food & Drink / Groceries",,,"€ Wise","38,29",EUR,,,,"2024-08-28 13:22:57","2024-08-28 10:23:00"
2024-08-30,"Food & Drink / Groceries",,,"€ Wise","30,18",EUR,,,,"2024-08-30 14:02:41","2024-08-30 11:02:45"
2024-08-30,"Finances / Salary",,,,,,"€ S-Pankki","595,36",EUR,"2024-09-16 10:47:32","2024-09-16 07:47:34"
2024-08-31,"Food & Drink / Cafe",,,"€ S-Pankki","18,60",EUR,,,,"2024-08-31 14:08:42","2024-08-31 11:08:49"
2024-09-01,"Things / Stuff",,,"€ S-Pankki","22,25",EUR,,,,"2024-09-01 20:54:14","2024-09-01 17:54:16"
2024-09-02,"Food & Drink / Cafe",,,"€ Wise","24,00",EUR,,,,"2024-09-02 13:53:10","2024-09-02 10:53:14"
2024-09-03,"Food & Drink / Groceries",,,"€ Wise","18,77",EUR,,,,"2024-09-03 08:31:42","2024-09-03 05:31:44"
2024-09-03,"Things / Stuff",,,"€ Wise","38,01",EUR,,,,"2024-09-03 17:01:52","2024-09-03 14:01:55"
2024-09-03,"Body / Health",,"Зубной ","€ S-Pankki","189,90",EUR,,,,"2024-09-03 17:03:02","2024-09-16 07:48:07"
2024-09-03,"Finances / Cashback",,,,,,"€ S-Pankki","177,52",EUR,"2024-09-16 10:47:14","2024-09-16 07:47:16"
2024-09-06,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","145,87",RUB,,,,"2024-09-06 09:33:44","2024-09-06 06:34:00"
2024-09-06,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","1167,89",RUB,,,,"2024-09-06 09:33:55","2024-09-06 06:34:00"
2024-09-06,"Food & Drink / Groceries",,,"€ Wise","45,59",EUR,,,,"2024-09-16 10:49:56","2024-09-16 07:49:58"
2024-09-06,"Food & Drink / Groceries",,,"€ Wise","60,43",EUR,,,,"2024-09-16 10:50:06","2024-09-16 07:50:08"
2024-09-10,"Auto / Bensin",,,"€ S-Pankki","20,41",EUR,,,,"2024-09-16 10:46:56","2024-09-16 07:46:58"
2024-09-10,"Finances / Cashback",,,,,,"€ Wise","1,25",EUR,"2024-09-16 10:49:40","2024-09-16 07:49:44"
2024-09-11,"Body / Pharmacy",,,"€ S-Pankki","9,99",EUR,,,,"2024-09-11 16:00:20","2024-09-11 13:00:25"
2024-09-11,"Food & Drink / Groceries",,,"€ Wise","29,42",EUR,,,,"2024-09-16 10:49:28","2024-09-16 07:49:30"
2024-09-12,"Food & Drink / Groceries",,,"€ Wise","51,91",EUR,,,,"2024-09-12 14:28:43","2024-09-12 11:28:46"
2024-09-12,"Food & Drink / Cafe",,,"€ S-Pankki","20,00",EUR,,,,"2024-09-12 18:52:51","2024-09-12 15:52:53"
2024-09-13,"Body / Pharmacy",,,"€ Wise","16,27",EUR,,,,"2024-09-13 12:41:38","2024-09-13 09:41:40"
2024-09-13,"Things / Stuff",,,"€ Wise","9,58",EUR,,,,"2024-09-13 15:30:13","2024-09-13 12:30:15"
2024-09-13,"Things / Stuff",,,"€ Wise","35,10",EUR,,,,"2024-09-13 15:59:32","2024-09-13 12:59:48"
2024-09-13,"Food & Drink / Groceries",,,"€ Wise","23,30",EUR,,,,"2024-09-13 15:59:41","2024-09-13 12:59:48"
2024-09-16,"Things / Electronics",,Телефон,"€ S-Pankki","256,72",EUR,,,,"2024-09-16 08:37:39","2024-09-16 05:38:52"
2024-09-16,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-09-16 10:54:57","2024-09-16 07:54:58"
2024-09-18,"Food & Drink / Groceries",,,"€ Wise","18,86",EUR,,,,"2024-09-18 08:33:25","2024-09-18 05:33:27"
2024-09-19,"Food & Drink / Groceries",,,"€ Wise","43,84",EUR,,,,"2024-09-19 12:31:57","2024-09-19 09:32:00"
2024-09-19,"Food & Drink / Groceries",,,"€ Wise","46,23",EUR,,,,"2024-09-19 12:56:37","2024-09-19 09:56:39"
2024-09-20,,,,"€ S-Pankki","1000,00",EUR,"€ Wise","1000,00",EUR,"2024-09-20 11:48:18","2024-09-20 08:48:20"
2024-09-23,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-09-23 11:36:03","2024-09-23 08:36:06"
2024-09-23,"Body / Clothes, Life / Child",,,"€ Wise","18,00",EUR,,,,"2024-09-23 11:36:27","2024-09-23 08:36:29"
2024-09-23,"Things / Stuff",,,"€ S-Pankki","25,88",EUR,,,,"2024-09-23 11:53:00","2024-09-23 08:53:18"
2024-09-25,"Body / Clothes, Life / Child",,,"€ Wise","13,00",EUR,,,,"2024-10-01 08:42:13","2024-10-01 05:42:16"
2024-09-26,"Finances / Profits",,,,,,"₽ Tinkoff Debit","348,00",RUB,"2024-09-26 12:41:20","2026-06-02 08:39:42"
2024-09-26,"Food & Drink / Groceries",,,"€ Wise","36,61",EUR,,,,"2024-10-01 08:41:45","2024-10-01 05:41:46"
2024-09-26,"Food & Drink / Groceries",,,"€ Wise","42,65",EUR,,,,"2024-10-01 08:41:55","2024-10-01 05:41:57"
2024-09-27,"Food & Drink / Cafe",,,"€ Wise","28,20",EUR,,,,"2024-10-01 08:41:28","2024-10-01 05:41:30"
2024-09-30,"Finances / Salary",,,,,,"€ S-Pankki","595,36",EUR,"2024-10-01 08:39:55","2024-10-01 05:39:58"
2024-09-30,"Food & Drink / Groceries",,,"€ Wise","30,06",EUR,,,,"2024-10-01 08:40:56","2024-10-01 05:40:58"
2024-09-30,"Food & Drink / Cafe",,,"€ Wise","20,25",EUR,,,,"2024-10-01 08:41:05","2024-10-01 05:41:07"
2024-10-01,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-10-01 08:40:08","2024-10-01 05:40:12"
2024-10-02,"Food & Drink / Groceries",,,"€ Wise","18,97",EUR,,,,"2024-10-02 08:11:24","2024-10-02 05:11:55"
2024-10-04,"Food & Drink / Groceries",,,"€ Wise","13,37",EUR,,,,"2024-10-04 08:10:55","2024-10-04 05:10:58"
2024-10-04,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","145,87",RUB,,,,"2024-10-04 10:56:31","2024-10-04 07:56:47"
2024-10-04,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","1296,68",RUB,,,,"2024-10-04 10:56:42","2024-10-04 07:56:47"
2024-10-04,"Food & Drink / Groceries",,,"€ Wise","77,29",EUR,,,,"2024-10-04 18:24:23","2024-10-04 15:24:34"
2024-10-04,"Food & Drink / Groceries",,,"€ S-Pankki","60,28",EUR,,,,"2024-10-04 18:24:33","2024-10-04 15:24:34"
2024-10-04,"Payments / Apartment",,,,,,"₽ Tinkoff Debit","21445,00",RUB,"2024-10-21 09:16:07","2025-02-28 18:41:48"
2024-10-06,"Food & Drink / Groceries",,,"€ Wise","34,17",EUR,,,,"2024-10-06 17:04:08","2024-10-06 14:04:13"
2024-10-08,"Food & Drink / Groceries",,,"€ Wise","16,06",EUR,,,,"2024-10-08 08:03:51","2024-10-08 05:04:04"
2024-10-09,"Finances / Cashback",,,,,,"€ Wise","0,80",EUR,"2024-10-14 11:03:53","2024-10-14 08:03:55"
2024-10-10,"Things / Stuff",,,"€ Wise","20,61",EUR,,,,"2024-10-10 12:57:40","2024-10-10 09:57:43"
2024-10-11,"Food & Drink / Groceries",,,"€ Wise","18,67",EUR,,,,"2024-10-11 08:37:33","2024-10-11 05:37:35"
2024-10-13,"Food & Drink / Groceries",,,"€ Wise","49,15",EUR,,,,"2024-10-13 17:28:29","2024-10-14 08:03:39"
2024-10-14,"Finances / Profits",,,,,,"₽ Tinkoff Debit","52,60",RUB,"2024-10-14 13:35:01","2026-06-02 08:39:42"
2024-10-16,"Food & Drink / Groceries",,,"€ Wise","63,20",EUR,,,,"2024-10-16 14:52:01","2024-10-16 11:52:17"
2024-10-16,"Food & Drink / Groceries",,,"€ Wise","52,33",EUR,,,,"2024-10-16 14:52:13","2024-10-16 11:52:17"
2024-10-17,"Food & Drink / Groceries",,,"€ Wise","16,04",EUR,,,,"2024-10-17 15:38:57","2024-10-17 12:38:59"
2024-10-17,"Body / Health",,,"€ S-Pankki","92,00",EUR,,,,"2024-10-21 09:13:11","2024-10-21 06:13:13"
2024-10-21,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-10-21 09:12:31","2024-10-21 06:12:33"
2024-10-21,"Finances / Profits",,,,,,"₽ Tinkoff Debit","195,60",RUB,"2024-10-21 15:16:10","2026-06-02 08:39:42"
2024-10-22,,,,"$ Binance ","408,09",USD,"€ Wise","367,94",EUR,"2024-10-22 14:45:24","2024-10-22 11:46:28"
2024-10-23,"Finances / Profits",,,,,,"₽ Tinkoff Debit","166,00",RUB,"2024-10-23 12:43:22","2026-06-02 08:39:08"
2024-10-25,"Finances / Salary",,,,,,"€ S-Pankki","595,36",EUR,"2024-10-28 08:42:56","2024-11-06 21:03:04"
2024-10-26,"Food & Drink / Groceries",,,"€ Wise","32,54",EUR,,,,"2024-10-26 14:31:19","2024-10-26 11:31:20"
2024-10-28,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-10-28 10:31:55","2024-10-28 07:31:56"
2024-10-29,"Finances / Profits",,,,,,"₽ Tinkoff Debit","62,00",RUB,"2024-10-29 14:59:58","2026-06-02 08:39:08"
2024-10-30,"Things / Stuff",,,"€ S-Pankki","5,10",EUR,,,,"2024-10-30 12:55:32","2024-10-30 09:55:34"
2024-10-30,"Body / Clothes",,,"€ S-Pankki","3,00",EUR,,,,"2024-10-30 14:13:54","2024-10-30 11:13:55"
2024-10-30,"Body / Clothes",,,"€ S-Pankki","40,28",EUR,,,,"2024-10-30 15:39:27","2024-10-30 12:39:28"
2024-10-30,"Food & Drink / Cafe",,,"€ S-Pankki","7,90",EUR,,,,"2024-11-04 11:54:53","2024-11-04 08:54:53"
2024-11-01,"Things / Stuff",,Клавиатура,"€ S-Pankki","78,22",EUR,,,,"2024-11-04 11:54:54","2024-11-11 10:20:10"
2024-11-02,"Finances / Profits",,,,,,"₽ Tinkoff Debit","108,50",RUB,"2024-11-02 12:53:25","2026-06-02 08:38:52"
2024-11-04,"Food & Drink / Groceries",,,"€ Wise","25,78",EUR,,,,"2024-11-04 09:04:44","2024-11-04 06:04:47"
2024-11-04,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-11-04 11:55:36","2024-11-04 08:55:36"
2024-11-04,"Payments / Apartment",,,,,,"₽ Tinkoff Debit","22180,00",RUB,"2024-11-04 12:06:31","2025-02-28 18:41:48"
2024-11-04,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","145,87",RUB,,,,"2024-11-04 12:13:31","2024-11-04 09:15:26"
2024-11-04,"Payments / Apartment",,"ЖКХ ЭлЭн","₽ Tinkoff Debit","286,73",RUB,,,,"2024-11-04 12:14:08","2024-11-04 09:15:26"
2024-11-04,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","1737,70",RUB,,,,"2024-11-04 12:14:43","2024-11-04 09:15:26"
2024-11-05,"Food & Drink / Groceries",,,"€ Wise","34,96",EUR,,,,"2024-11-05 10:02:47","2024-11-05 07:02:50"
2024-11-06,"Food & Drink / Groceries",,,"€ Wise","1,35",EUR,,,,"2024-11-06 15:41:36","2024-11-06 12:41:39"
2024-11-08,"Finances / Cashback",,,,,,"€ Wise","0,94",EUR,"2024-11-10 23:57:46","2024-11-10 20:57:50"
2024-11-09,"Food & Drink / Cafe",,,"€ Wise","29,30",EUR,,,,"2024-11-09 14:07:31","2024-11-09 11:08:56"
2024-11-09,"Food & Drink / Groceries",,,"€ Wise","47,54",EUR,,,,"2024-11-09 14:07:58","2024-11-09 11:08:56"
2024-11-09,"Things / Stuff",,,"€ Wise","13,46",EUR,,,,"2024-11-09 14:08:09","2024-11-09 11:08:56"
2024-11-09,"Things / Stuff",,,"€ Wise","53,64",EUR,,,,"2024-11-09 14:08:21","2024-11-09 11:08:56"
2024-11-09,"Food & Drink / Groceries",,,"€ Wise","14,00",EUR,,,,"2024-11-09 14:30:24","2024-11-09 11:30:25"
2024-11-10,,,,"€ S-Pankki","2000,00",EUR,"€ Revolut ","2000,00",EUR,"2024-11-10 23:55:50","2024-11-10 20:56:10"
2024-11-10,,,,"€ S-Pankki","1000,00",EUR,"€ Wise","1000,00",EUR,"2024-11-10 23:57:15","2024-11-10 20:57:22"
2024-11-10,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-11-10 23:59:42","2024-11-10 21:01:15"
2024-11-11,"Finances / Profits",,,,,,"Trading 212","1030,85",EUR,"2024-11-10 23:49:05","2024-11-11 07:15:16"
2024-11-11,"Things / Electronics",,Мышка,"€ S-Pankki","25,23",EUR,,,,"2024-11-11 13:19:38","2024-11-11 10:19:40"
2024-11-11,,,,"€ Revolut ","2000,00",EUR,eToro,"2101,90",USD,"2024-11-11 15:47:53","2024-11-11 12:48:12"
2024-11-12,"Food & Drink / Groceries",,,"€ Wise","27,87",EUR,,,,"2024-11-12 09:21:31","2024-11-12 06:21:34"
2024-11-15,"Things / Stuff",,,"€ Wise","21,91",EUR,,,,"2024-11-15 14:02:52","2024-11-15 11:02:55"
2024-11-15,"Food & Drink / Groceries",,,"€ Wise","65,92",EUR,,,,"2024-11-15 16:47:06","2024-11-15 13:47:09"
2024-11-19,"Food & Drink / Groceries",,,"€ Wise","24,58",EUR,,,,"2024-11-19 10:26:22","2024-11-19 07:26:26"
2024-11-21,"Food & Drink / Groceries",,,"€ Wise","26,52",EUR,,,,"2024-11-21 09:19:46","2024-11-21 06:19:47"
2024-11-21,"Finances / Salary",,,,,,"€ S-Pankki","730,36",EUR,"2024-11-22 11:09:24","2024-11-22 08:09:27"
2024-11-22,"Things / Stuff",,,"€ S-Pankki","36,80",EUR,,,,"2024-11-22 11:09:00","2024-11-22 08:09:03"
2024-11-22,"Food & Drink / Groceries",,,"€ S-Pankki","15,50",EUR,,,,"2024-11-22 17:55:04","2024-11-22 14:55:08"
2024-11-22,"Things / Stuff",,,,,,"€ S-Pankki","4,63",EUR,"2025-02-24 12:08:15","2025-02-24 09:08:19"
2024-11-25,"Food & Drink / Groceries",,,"€ Wise","28,15",EUR,,,,"2024-11-25 18:11:54","2024-11-25 15:11:56"
2024-11-27,"Things / Stuff",,,"€ Wise","9,50",EUR,,,,"2024-11-27 13:32:52","2024-11-27 10:32:54"
2024-11-28,"Auto / Repair",,,"€ Wise","29,00",EUR,,,,"2024-11-28 10:55:43","2024-11-28 07:55:47"
2024-11-28,"Things / Stuff",,,"€ Wise","41,01",EUR,,,,"2024-11-28 13:02:31","2024-11-28 10:02:32"
2024-11-29,"Food & Drink / Groceries",,,"€ Wise","52,02",EUR,,,,"2024-11-29 16:56:22","2024-11-29 13:56:25"
2024-12-02,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2024-12-02 13:38:34","2024-12-02 10:38:35"
2024-12-03,"Finances / Cashback",,,,,,"€ Wise","1,42",EUR,"2024-12-09 11:05:54","2024-12-09 08:05:56"
2024-12-04,"Food & Drink / Groceries",,,"€ Wise","74,62",EUR,,,,"2024-12-04 16:54:16","2024-12-04 13:54:18"
2024-12-05,"Payments / Apartment",,,,,,"₽ Tinkoff Debit","22735,00",RUB,"2024-12-05 12:23:54","2025-02-28 18:41:48"
2024-12-05,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","145,87",RUB,,,,"2024-12-05 12:23:58","2024-12-05 09:24:28"
2024-12-05,"Payments / Apartment",,"ЖКХ ЭлЭн","₽ Tinkoff Debit","413,81",RUB,,,,"2024-12-05 12:24:07","2024-12-05 09:24:28"
2024-12-05,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","2171,48",RUB,,,,"2024-12-05 12:24:23","2024-12-05 09:24:28"
2024-12-09,"Finances / Profits",,,,,,"₽ Tinkoff Debit","161,00",RUB,"2024-12-09 10:17:49","2026-06-02 08:38:52"
2024-12-11,"Food & Drink / Groceries",,,"€ Wise","61,29",EUR,,,,"2024-12-11 16:58:57","2024-12-11 13:58:59"
2024-12-12,"Things / Stuff",,,"€ Wise","12,00",EUR,,,,"2024-12-12 12:48:17","2024-12-12 09:48:19"
2024-12-13,"Food & Drink / Groceries",,,"€ Wise","38,45",EUR,,,,"2024-12-13 09:25:00","2024-12-13 06:25:06"
2024-12-13,"Food & Drink / Cafe",,,"€ S-Pankki","15,50",EUR,,,,"2024-12-13 19:07:51","2024-12-13 16:08:08"
2024-12-13,"Body / Pharmacy",,,"€ S-Pankki","2,30",EUR,,,,"2024-12-13 19:08:05","2024-12-13 16:08:08"
2024-12-14,"Life / Recreation",,,"€ S-Pankki","14,90",EUR,,,,"2024-12-14 21:35:44","2024-12-14 18:35:46"
2024-12-16,"Finances / Insurance",,,"₽ Tinkoff Debit","68876,78",RUB,,,,"2024-12-16 13:28:45","2024-12-16 10:28:50"
2024-12-18,"Things / Stuff",,,"€ Wise","11,51",EUR,,,,"2024-12-18 13:09:17","2024-12-18 10:09:22"
2024-12-19,"Food & Drink / Groceries",,,"€ Wise","112,66",EUR,,,,"2024-12-19 19:41:31","2024-12-19 16:41:45"
2024-12-19,"Food & Drink / Groceries",,,"€ Wise","116,86",EUR,,,,"2024-12-19 19:41:39","2024-12-19 16:41:45"
2024-12-20,"Auto / Repair",,,"€ Wise","23,00",EUR,,,,"2024-12-20 16:26:01","2024-12-20 13:26:04"
2024-12-20,"Things / Stuff",,,"€ Wise","17,48",EUR,,,,"2024-12-20 16:43:41","2024-12-20 13:43:45"
2024-12-20,"Finances / Salary",,,,,,"€ S-Pankki","775,36",EUR,"2024-12-20 20:28:34","2024-12-20 17:28:38"
2024-12-24,"Food & Drink / Groceries",,,"€ Wise","82,96",EUR,,,,"2024-12-24 13:05:16","2024-12-24 10:05:19"
2024-12-24,"Finances / Profits",,,,,,"₽ Tinkoff Debit","447,00",RUB,"2024-12-26 23:17:37","2026-06-02 08:38:01"
2024-12-27,"Food & Drink / Cafe",,,"€ Wise","22,50",EUR,,,,"2024-12-27 19:15:04","2024-12-27 16:15:09"
2024-12-29,"Food & Drink / Groceries",,,"€ Wise","109,22",EUR,,,,"2024-12-29 17:11:13","2024-12-29 14:11:16"
2024-12-31,"Food & Drink / Groceries",,,"€ Wise","33,52",EUR,,,,"2024-12-31 11:40:45","2024-12-31 08:41:03"
2024-12-31,"Food & Drink / Groceries",,,"€ Wise","80,21",EUR,,,,"2024-12-31 11:40:51","2024-12-31 08:41:03"
2024-12-31,"Finances / Cashback",,,,,,"€ S-Pankki","18,79",EUR,"2025-01-02 11:43:15","2025-01-02 08:43:25"
2025-01-01,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","17,70",RUB,"2025-07-07 17:34:10","2025-07-07 14:34:13"
2025-01-02,"Finances / Taxes- / +Refunds",,,"€ S-Pankki","5,60",EUR,,,,"2025-01-02 11:43:36","2025-01-02 08:43:39"
2025-01-05,"Food & Drink / Groceries",,,"€ Wise","37,42",EUR,,,,"2025-01-05 17:56:57","2025-01-05 14:57:00"
2025-01-06,"Payments / Apartment",,,,,,"₽ Tinkoff Debit","23342,00",RUB,"2025-01-06 17:17:03","2025-02-28 18:41:48"
2025-01-06,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","145,87",RUB,,,,"2025-01-06 17:17:07","2025-01-06 14:17:30"
2025-01-06,"Payments / Apartment",,"ЖКХ ЭлЭн","₽ Tinkoff Debit","518,93",RUB,,,,"2025-01-06 17:17:16","2025-01-06 14:17:30"
2025-01-06,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","2676,59",RUB,,,,"2025-01-06 17:17:26","2025-01-06 14:17:30"
2025-01-07,"Food & Drink / Groceries",,,"€ Wise","22,70",EUR,,,,"2025-01-07 10:05:51","2025-01-07 07:05:57"
2025-01-07,"Finances / Cashback",,,,,,"€ Wise","1,08",EUR,"2025-01-13 12:21:36","2025-01-13 09:21:38"
2025-01-10,"Food & Drink / Cafe",,,"€ Wise","6,30",EUR,,,,"2025-01-10 13:34:06","2025-01-10 10:34:09"
2025-01-10,"Food & Drink / Groceries",,,"€ Wise","44,88",EUR,,,,"2025-01-10 14:10:12","2025-01-10 11:10:16"
2025-01-11,"Food & Drink / Groceries",,,"€ Wise","39,48",EUR,,,,"2025-01-11 15:52:01","2025-01-11 12:52:03"
2025-01-11,"Things / Stuff",,IKEA,"€ S-Pankki","22,97",EUR,,,,"2025-01-11 18:09:16","2025-07-22 14:39:53"
2025-01-13,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2025-01-13 12:20:33","2025-01-13 09:20:36"
2025-01-13,"Life / Recreation",,,"€ S-Pankki","65,00",EUR,,,,"2025-01-13 16:18:58","2025-01-13 13:19:00"
2025-01-14,"Payments / Transport",,,"€ S-Pankki","51,00",EUR,,,,"2025-01-14 10:58:30","2025-01-14 07:58:34"
2025-01-14,"Payments / Transport",,,"€ S-Pankki","7,00",EUR,,,,"2025-01-14 12:06:23","2025-01-14 09:06:27"
2025-01-14,"Payments / Transport",,,"€ S-Pankki","9,60",EUR,,,,"2025-01-14 14:35:13","2025-01-14 11:35:16"
2025-01-15,"Food & Drink / Groceries",,,"€ Wise","114,09",EUR,,,,"2025-01-15 13:19:20","2025-01-15 10:19:29"
2025-01-15,"Food & Drink / Groceries",,,"€ Wise","49,88",EUR,,,,"2025-01-15 13:19:28","2025-01-15 10:19:29"
2025-01-16,"Body / Pharmacy",,,"₽ Tinkoff Debit","1100,00",RUB,,,,"2025-01-16 14:26:03","2025-01-16 11:26:04"
2025-01-17,"Finances / Salary",,,,,,"€ S-Pankki","348,92",EUR,"2025-01-20 11:15:59","2025-01-20 08:16:00"
2025-01-20,,,,"€ S-Pankki","1000,00",EUR,"€ Wise","1000,00",EUR,"2025-01-20 11:18:27","2025-01-20 08:18:30"
2025-01-20,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2025-01-27 03:58:38","2025-01-27 00:58:48"
2025-01-22,"Things / Stuff",,,"€ Wise","4,99",EUR,,,,"2025-01-22 13:49:28","2025-01-22 10:49:29"
2025-01-23,"Food & Drink / Groceries",,,"€ Wise","97,45",EUR,,,,"2025-01-23 13:44:25","2025-01-23 10:44:50"
2025-01-23,"Food & Drink / Groceries",,,"€ Wise","97,66",EUR,,,,"2025-01-23 13:44:31","2025-01-23 10:44:50"
2025-01-23,"Finances / Profits",,,,,,"₽ Tinkoff Debit","75,95",RUB,"2025-01-23 15:01:46","2026-06-02 08:37:51"
2025-01-27,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2025-01-27 03:58:43","2025-01-27 00:58:48"
2025-01-27,"Finances / Profits",,,,,,"₽ Tinkoff Debit","316,70",RUB,"2025-01-27 17:48:33","2026-06-02 08:37:51"
2025-01-29,"Food & Drink / Groceries",,,"€ Wise","66,10",EUR,,,,"2025-01-29 12:27:04","2025-01-29 09:27:08"
2025-01-29,"Food & Drink / Groceries",,,"€ Wise","27,28",EUR,,,,"2025-01-29 12:30:08","2025-01-29 09:30:10"
2025-01-29,"Body / Clothes",,,"€ S-Pankki","7,00",EUR,,,,"2025-01-29 17:57:23","2025-01-29 14:57:48"
2025-01-31,"Food & Drink / Groceries",,,"€ Wise","11,45",EUR,,,,"2025-01-31 09:45:50","2025-01-31 06:45:52"
2025-02-03,"Finances / Lottery",,,"€ S-Pankki","10,00",EUR,,,,"2025-02-03 10:00:43","2025-02-03 07:00:46"
2025-02-06,"Things / Stuff",,,"€ S-Pankki","2,09",EUR,,,,"2025-02-06 11:30:13","2025-02-06 08:30:15"
2025-02-06,"Finances / Cashback",,,,,,"€ Wise","0,71",EUR,"2025-02-10 02:04:45","2025-02-09 23:04:49"
2025-02-07,"Payments / Apartment",,"ЖКХ ТКО","₽ Tinkoff Debit","145,87",RUB,,,,"2025-02-07 14:27:18","2025-02-07 11:27:47"
2025-02-07,"Payments / Apartment",,"ЖКХ ЭлЭн","₽ Tinkoff Debit","549,92",RUB,,,,"2025-02-07 14:27:30","2025-02-07 11:27:47"
2025-02-07,"Payments / Apartment",,ЖКХ,"₽ Tinkoff Debit","2699,14",RUB,,,,"2025-02-07 14:27:41","2025-02-07 11:27:47"
2025-02-07,"Payments / Apartment",,,,,,"₽ Tinkoff Debit","23395,00",RUB,"2025-02-07 14:49:51","2025-02-28 18:41:48"
2025-02-07,"Food & Drink / Groceries",,,"€ Wise","41,70",EUR,,,,"2025-02-07 16:53:12","2025-02-07 13:53:20"
2025-02-09,"Food & Drink / Groceries",,,"€ Wise","8,92",EUR,,,,"2025-02-09 16:58:57","2025-02-09 13:59:05"
2025-02-12,"Things / Stuff",,,"€ Wise","4,00",EUR,,,,"2025-02-12 13:15:14","2025-02-12 10:15:16"
2025-02-12,"Food & Drink / Cafe",,,"€ S-Pankki","15,50",EUR,,,,"2025-02-12 13:35:59","2025-02-12 10:36:02"
2025-02-12,"Food & Drink / Alcohol",,,"€ Wise","3,00",EUR,,,,"2025-02-12 16:02:01","2025-02-12 13:02:12"
2025-02-12,"Finances / Salary",,,,,,"€ S-Pankki","297,68",EUR,"2025-02-12 16:02:08","2025-02-12 13:02:12"
2025-02-12,"Payments / Transport",,,"€ S-Pankki","3,20",EUR,,,,"2025-02-12 16:02:36","2025-02-17 08:15:56"
2025-02-12,"Food & Drink / Alcohol",,,"€ S-Pankki","120,10",EUR,,,,"2025-02-12 17:31:11","2025-02-12 14:31:26"
2025-02-12,"Food & Drink / Groceries",,,"€ Wise","75,53",EUR,,,,"2025-02-12 17:34:21","2025-02-12 14:34:26"
